enrollment_date,gender,age,enrollment_status,aadhaar_generated,region_code,district
2025-12-25,Other,73,Generated,True,UP-AGR,Lucknow
2024-06-29,Female,88,Verified,False,MH-PUN,Mumbai
2024-06-21,Female,68,Verified,False,UP-LKO,Agra
2024-10-27,Female,72,Pending,False,KA-BLR,Bengaluru
2024-09-16,Male,94,Generated,True,TN-CHN,Mysuru
2026-02-09,Female,68,Verified,False,MH-PUN,Nashik
2025-10-11,Female,79,Verified,False,MH-MUM,Mysuru
2024-12-08,Female,67,Generated,True,TN-CBE,Agra
2025-01-11,Other,29,Verified,False,KA-BLR,Lucknow
2024-12-08,Male,69,Generated,True,MH-PUN,Nashik
2025-04-14,Male,55,Generated,True,TN-CBE,Agra
2025-09-08,Male,40,Verified,False,TN-CHN,Chennai
2025-09-23,Other,8,Generated,True,DL-NDL,Lucknow
2026-04-02,Female,20,Verified,False,MH-NSK,Mysuru
2024-06-02,Female,46,Rejected,False,KA-BLR,Nashik
2024-12-22,Other,18,Verified,False,MH-MUM,Chennai
2025-01-10,Male,27,Verified,False,MH-MUM,New Delhi
2026-04-11,Other,5,Generated,True,MH-MUM,Pune
2025-10-07,Other,8,Generated,True,TN-CHN,Chennai
2025-05-21,Other,89,Verified,False,MH-NSK,Agra
2024-12-24,Female,10,Pending,False,MH-NSK,Nashik
2025-04-23,Male,90,Verified,False,MH-NSK,Bengaluru
2024-05-19,Male,56,Verified,False,TN-CHN,Chennai
2024-11-27,Male,5,Verified,False,KA-BLR,Nashik
2025-07-10,Female,34,Generated,True,UP-AGR,Coimbatore
2024-05-10,Other,17,Rejected,False,KA-MYS,Bengaluru
2026-01-08,Female,13,Rejected,False,KA-BLR,New Delhi
2025-05-27,Male,9,Generated,True,MH-MUM,Nashik
2025-01-18,Male,18,Verified,False,TN-CHN,Coimbatore
2025-11-07,Male,58,Generated,True,KA-BLR,Chennai
2024-09-15,Other,42,Pending,False,TN-CBE,Nashik
2026-01-14,Female,81,Generated,True,MH-PUN,Nashik
2024-09-29,Female,17,Verified,False,DL-NDL,Pune
2024-08-27,Other,48,Rejected,False,UP-AGR,New Delhi
2024-10-12,Other,27,Verified,False,KA-BLR,Mumbai
2025-10-19,Male,46,Generated,True,MH-NSK,Chennai
2026-02-28,Male,31,Generated,True,MH-PUN,Mysuru
2025-01-10,Female,50,Verified,False,KA-BLR,Mysuru
2025-02-15,Male,74,Pending,False,UP-LKO,Coimbatore
2025-03-26,Male,8,Verified,False,TN-CBE,Mysuru
2025-03-30,Male,85,Pending,False,UP-AGR,Agra
2025-07-20,Other,9,Generated,True,MH-NSK,Mumbai
2024-06-10,Other,62,Generated,True,MH-MUM,Bengaluru
2025-09-24,Female,36,Pending,False,MH-PUN,Bengaluru
2024-08-23,Male,56,Pending,False,MH-MUM,Nashik
2025-02-13,Male,76,Generated,True,TN-CHN,Chennai
2025-06-07,Other,70,Verified,False,UP-AGR,Chennai
2025-04-22,Female,61,Verified,False,UP-LKO,Pune
2024-10-24,Other,19,Verified,False,MH-MUM,Nashik
2024-06-03,Other,16,Pending,False,KA-MYS,Chennai
2025-01-04,Female,64,Verified,False,MH-PUN,Lucknow
2025-02-17,Female,28,Verified,False,TN-CBE,Chennai
2025-02-19,Female,74,Verified,False,KA-MYS,Mysuru
2025-12-06,Male,62,Rejected,False,MH-PUN,Chennai
2024-11-23,Male,94,Pending,False,TN-CHN,Bengaluru
2026-03-21,Male,93,Pending,False,UP-LKO,Agra
2024-11-08,Male,59,Verified,False,MH-NSK,Mysuru
2025-08-24,Other,64,Pending,False,MH-PUN,Pune
2026-01-12,Other,12,Rejected,False,DL-NDL,Lucknow
2025-11-06,Female,21,Verified,False,KA-MYS,Mysuru
2025-01-01,Female,75,Verified,False,MH-PUN,Chennai
2025-02-12,Female,88,Generated,True,TN-CHN,Mysuru
2024-10-26,Male,36,Verified,False,DL-NDL,Mysuru
2025-03-21,Other,44,Verified,False,MH-PUN,Nashik
2025-11-24,Other,26,Pending,False,MH-NSK,Agra
2026-03-25,Male,28,Generated,True,TN-CBE,New Delhi
2025-05-13,Other,6,Pending,False,KA-MYS,Bengaluru
2025-10-17,Male,16,Pending,False,UP-AGR,Agra
2025-08-17,Other,8,Verified,False,KA-MYS,Chennai
2025-02-05,Other,33,Pending,False,KA-MYS,Pune
2026-01-13,Other,12,Verified,False,UP-LKO,Pune
2025-06-19,Female,82,Generated,True,MH-MUM,Chennai
2025-11-01,Female,73,Rejected,False,UP-AGR,Lucknow
2025-08-24,Male,18,Verified,False,MH-PUN,Pune
2024-06-18,Female,21,Verified,False,TN-CHN,Coimbatore
2024-10-12,Other,82,Verified,False,UP-LKO,Agra
2025-06-11,Other,40,Rejected,False,MH-MUM,Coimbatore
2025-02-28,Female,81,Rejected,False,DL-NDL,New Delhi
2025-10-30,Male,92,Generated,True,UP-LKO,Mysuru
2024-05-26,Male,67,Verified,False,DL-NDL,Pune
2024-09-09,Female,8,Verified,False,UP-AGR,Coimbatore
2025-07-02,Other,21,Pending,False,MH-PUN,Mumbai
2024-09-09,Other,5,Rejected,False,DL-NDL,Mysuru
2025-11-15,Other,84,Rejected,False,MH-MUM,Mysuru
2026-04-18,Other,26,Verified,False,UP-LKO,Lucknow
2024-12-19,Female,18,Verified,False,UP-LKO,Lucknow
2024-12-05,Male,89,Pending,False,TN-CBE,Mumbai
2025-11-07,Female,71,Verified,False,MH-NSK,Nashik
2025-07-24,Other,36,Verified,False,MH-NSK,New Delhi
2025-07-11,Other,20,Verified,False,MH-NSK,Bengaluru
2024-05-25,Female,67,Verified,False,TN-CBE,Mysuru
2024-05-23,Other,75,Generated,True,TN-CHN,Chennai
2024-11-01,Female,23,Generated,True,UP-LKO,Bengaluru
2025-04-06,Female,33,Pending,False,DL-NDL,Chennai
2024-04-29,Other,70,Verified,False,KA-MYS,Agra
2024-10-03,Female,38,Verified,False,KA-MYS,Pune
2025-04-27,Other,9,Pending,False,UP-AGR,New Delhi
2025-03-17,Male,32,Verified,False,MH-PUN,Pune
2025-12-01,Female,90,Pending,False,MH-MUM,Coimbatore
2025-03-03,Other,41,Verified,False,DL-NDL,Chennai
2025-04-10,Male,31,Verified,False,UP-AGR,Mumbai
2026-03-29,Female,61,Pending,False,MH-PUN,Agra
2024-06-11,Other,88,Verified,False,TN-CBE,New Delhi
2024-11-06,Female,76,Verified,False,TN-CHN,Nashik
2024-05-06,Male,94,Verified,False,KA-MYS,Coimbatore
2025-02-24,Male,82,Verified,False,KA-BLR,Bengaluru
2025-12-25,Male,95,Verified,False,TN-CBE,Bengaluru
2025-07-26,Female,15,Rejected,False,MH-MUM,Mysuru
2025-04-02,Male,60,Generated,True,KA-BLR,Bengaluru
2024-11-21,Male,49,Verified,False,KA-BLR,Pune
2025-06-21,Female,12,Rejected,False,UP-LKO,Nashik
2024-11-05,Male,53,Rejected,False,MH-NSK,Chennai
2024-05-13,Other,34,Generated,True,UP-AGR,New Delhi
2024-11-19,Male,52,Verified,False,TN-CBE,Agra
2025-02-10,Other,23,Generated,True,DL-NDL,Bengaluru
2025-06-17,Male,19,Verified,False,MH-NSK,Mumbai
2024-08-21,Other,30,Rejected,False,UP-LKO,Nashik
2024-04-23,Male,95,Rejected,False,KA-MYS,Chennai
2026-02-12,Other,92,Pending,False,KA-MYS,Nashik
2025-12-26,Male,31,Generated,True,UP-AGR,Bengaluru
2024-07-13,Male,28,Rejected,False,MH-NSK,Mumbai
2025-05-11,Female,72,Verified,False,TN-CBE,Nashik
2025-01-30,Male,60,Verified,False,UP-AGR,Agra
2025-01-26,Other,25,Pending,False,MH-PUN,Bengaluru
2025-10-23,Female,85,Verified,False,TN-CHN,Nashik
2025-10-26,Male,74,Verified,False,KA-MYS,Pune
2024-10-20,Male,95,Rejected,False,KA-MYS,New Delhi
2026-02-06,Female,92,Rejected,False,TN-CBE,Pune
2025-11-30,Female,58,Verified,False,TN-CHN,Coimbatore
2025-11-22,Male,80,Verified,False,MH-NSK,Mumbai
2024-12-12,Other,24,Verified,False,KA-BLR,Mysuru
2024-08-02,Other,13,Pending,False,MH-MUM,Nashik
2025-04-13,Other,25,Rejected,False,MH-NSK,Coimbatore
2024-04-22,Female,49,Generated,True,TN-CHN,Coimbatore
2024-08-20,Male,19,Verified,False,TN-CHN,Bengaluru
2025-12-19,Female,13,Generated,True,TN-CBE,Agra
2025-08-02,Female,51,Generated,True,MH-NSK,Coimbatore
2024-10-12,Male,86,Verified,False,KA-BLR,Mysuru
2025-11-21,Male,11,Pending,False,MH-PUN,Pune
2025-11-13,Other,35,Pending,False,KA-MYS,Agra
2025-10-04,Other,41,Generated,True,TN-CBE,Nashik
2024-05-25,Female,95,Verified,False,MH-PUN,New Delhi
2025-10-17,Female,36,Rejected,False,MH-NSK,Agra
2026-03-05,Female,12,Verified,False,KA-MYS,Lucknow
2025-02-24,Female,15,Verified,False,MH-NSK,Lucknow
2026-04-14,Male,78,Verified,False,MH-NSK,New Delhi
2024-12-24,Female,80,Verified,False,MH-NSK,Lucknow
2024-05-03,Male,56,Verified,False,TN-CBE,Pune
2024-05-08,Female,50,Verified,False,TN-CBE,Chennai
2025-08-15,Male,50,Verified,False,MH-PUN,Pune
2025-05-10,Female,68,Verified,False,MH-NSK,Pune
2024-06-13,Other,84,Rejected,False,TN-CBE,Pune
2025-12-11,Other,57,Pending,False,KA-BLR,Bengaluru
2024-10-03,Other,17,Rejected,False,UP-AGR,Coimbatore
2024-05-25,Male,68,Verified,False,KA-MYS,Agra
2024-11-13,Male,14,Verified,False,KA-BLR,Lucknow
2025-09-21,Female,91,Generated,True,TN-CHN,Agra
2025-10-07,Female,86,Verified,False,MH-NSK,Coimbatore
2026-02-15,Female,35,Pending,False,KA-MYS,Pune
2024-07-18,Female,90,Generated,True,UP-LKO,Agra
2025-10-30,Male,20,Generated,True,MH-NSK,Mysuru
2024-12-15,Male,55,Verified,False,UP-AGR,Agra
2024-12-22,Other,52,Verified,False,UP-LKO,Coimbatore
2025-11-26,Male,61,Pending,False,MH-NSK,Pune
2024-08-15,Other,22,Generated,True,MH-NSK,Mysuru
2025-04-02,Female,58,Verified,False,MH-PUN,Agra
2024-12-29,Female,86,Generated,True,TN-CHN,Agra
2025-10-27,Other,13,Verified,False,UP-AGR,Chennai
2025-10-02,Other,41,Rejected,False,TN-CHN,Lucknow
2025-12-24,Female,60,Verified,False,MH-NSK,New Delhi
2025-03-04,Other,94,Verified,False,UP-LKO,Agra
2024-05-28,Male,83,Pending,False,MH-MUM,Bengaluru
2025-04-27,Female,8,Verified,False,UP-LKO,Bengaluru
2025-03-15,Other,36,Rejected,False,KA-BLR,Agra
2025-04-08,Other,64,Rejected,False,KA-BLR,Agra
2025-04-17,Female,78,Verified,False,TN-CHN,Mysuru
2025-10-26,Male,41,Verified,False,KA-BLR,Mumbai
2025-01-30,Other,17,Verified,False,TN-CBE,Chennai
2025-04-04,Other,7,Generated,True,MH-MUM,Nashik
2024-12-08,Male,51,Verified,False,UP-LKO,Nashik
2024-05-06,Male,68,Verified,False,MH-PUN,Lucknow
2025-07-22,Female,72,Verified,False,MH-MUM,Bengaluru
2025-07-11,Other,18,Verified,False,MH-MUM,Chennai
2025-01-23,Other,17,Verified,False,MH-MUM,Agra
2025-05-08,Female,35,Verified,False,TN-CBE,New Delhi
2025-01-27,Other,55,Rejected,False,TN-CHN,Agra
2025-01-09,Female,74,Pending,False,TN-CBE,Lucknow
2024-08-16,Male,39,Generated,True,UP-LKO,Chennai
2025-05-09,Male,14,Generated,True,TN-CHN,Agra
2025-03-05,Male,49,Generated,True,DL-NDL,Chennai
2025-09-09,Female,28,Verified,False,MH-MUM,Nashik
2024-10-24,Other,95,Verified,False,KA-BLR,Agra
2026-03-07,Female,91,Rejected,False,KA-MYS,Coimbatore
2024-12-22,Male,74,Generated,True,MH-NSK,Agra
2025-11-14,Male,47,Generated,True,TN-CBE,Nashik
2024-08-29,Male,69,Generated,True,KA-MYS,Bengaluru
2025-04-04,Male,48,Rejected,False,MH-PUN,Mumbai
2025-08-26,Male,28,Verified,False,DL-NDL,Lucknow
2024-11-22,Other,59,Generated,True,MH-NSK,Mumbai
2025-08-30,Male,71,Verified,False,TN-CBE,Mysuru
2025-11-25,Other,23,Verified,False,MH-MUM,Bengaluru
2024-04-23,Male,9,Pending,False,TN-CHN,Pune
2024-12-02,Male,91,Verified,False,MH-NSK,Mumbai
2026-02-25,Female,64,Verified,False,MH-NSK,Coimbatore
2025-09-16,Female,61,Generated,True,KA-MYS,Mumbai
2024-05-31,Male,26,Generated,True,MH-MUM,Lucknow
2026-02-09,Female,31,Verified,False,MH-PUN,Mumbai
2026-03-06,Other,20,Generated,True,DL-NDL,Chennai
2025-02-07,Other,40,Verified,False,UP-LKO,Mysuru
2025-08-23,Female,45,Generated,True,KA-BLR,Bengaluru
2024-09-29,Female,45,Pending,False,DL-NDL,New Delhi
2026-01-11,Other,80,Verified,False,MH-MUM,Mumbai
2025-01-01,Male,40,Pending,False,TN-CHN,Lucknow
2024-05-13,Female,85,Rejected,False,TN-CHN,Chennai
2026-04-05,Other,76,Verified,False,UP-LKO,Coimbatore
2024-12-27,Male,46,Verified,False,KA-MYS,Bengaluru
2024-09-17,Other,87,Verified,False,MH-NSK,Pune
2024-05-24,Male,39,Rejected,False,KA-BLR,Pune
2025-12-05,Female,41,Rejected,False,DL-NDL,New Delhi
2025-09-11,Male,53,Rejected,False,UP-LKO,Agra
2025-02-26,Other,12,Verified,False,KA-BLR,Bengaluru
2025-04-23,Other,92,Rejected,False,DL-NDL,Mumbai
2025-05-31,Male,62,Verified,False,KA-MYS,Pune
2026-03-29,Other,71,Verified,False,KA-MYS,Nashik
2025-11-07,Male,42,Verified,False,KA-BLR,Nashik
2026-04-05,Other,34,Verified,False,MH-NSK,Coimbatore
2025-09-17,Male,78,Pending,False,KA-MYS,Chennai
2026-04-17,Female,95,Verified,False,KA-MYS,New Delhi
2024-09-30,Other,18,Verified,False,MH-MUM,Agra
2025-09-02,Male,61,Pending,False,TN-CHN,Mumbai
2024-04-19,Male,54,Verified,False,KA-BLR,Coimbatore
2024-12-07,Female,13,Pending,False,KA-MYS,Mumbai
2026-04-08,Other,66,Pending,False,MH-PUN,Mumbai
2024-12-10,Female,43,Generated,True,TN-CHN,Pune
2026-01-03,Female,57,Rejected,False,MH-MUM,Bengaluru
2024-07-23,Female,65,Generated,True,KA-BLR,Bengaluru
2025-10-04,Male,95,Verified,False,DL-NDL,Lucknow
2024-09-23,Female,19,Rejected,False,MH-MUM,Mysuru
2025-01-21,Other,25,Rejected,False,TN-CBE,New Delhi
2025-02-03,Female,34,Verified,False,KA-BLR,Lucknow
2025-04-22,Male,33,Generated,True,KA-BLR,Pune
2024-12-22,Male,16,Verified,False,UP-LKO,Pune
2026-03-12,Female,8,Verified,False,TN-CBE,Mysuru
2025-08-20,Female,89,Rejected,False,UP-AGR,Mysuru
2024-10-16,Other,68,Verified,False,TN-CBE,Lucknow
2025-05-12,Other,24,Verified,False,TN-CHN,Coimbatore
2025-10-12,Female,42,Verified,False,DL-NDL,Mumbai
2025-12-31,Other,60,Verified,False,MH-PUN,Agra
2026-04-03,Female,69,Verified,False,TN-CBE,Coimbatore
2024-04-27,Other,46,Verified,False,DL-NDL,Chennai
2026-01-14,Other,16,Generated,True,MH-MUM,Chennai
2026-02-23,Female,58,Rejected,False,MH-NSK,Agra
2025-08-05,Male,21,Verified,False,KA-MYS,Coimbatore
2025-10-27,Other,25,Pending,False,TN-CBE,New Delhi
2025-10-27,Female,49,Verified,False,MH-PUN,Pune
2025-05-26,Other,56,Rejected,False,KA-MYS,New Delhi
2025-06-01,Other,44,Rejected,False,KA-BLR,Agra
2024-11-02,Other,32,Verified,False,MH-NSK,New Delhi
2024-07-25,Male,64,Verified,False,KA-MYS,Chennai
2025-12-28,Female,46,Verified,False,MH-NSK,Bengaluru
2026-03-28,Other,56,Generated,True,UP-AGR,New Delhi
2025-04-17,Male,62,Verified,False,UP-LKO,Coimbatore
2025-12-09,Female,23,Rejected,False,DL-NDL,Chennai
2025-11-13,Male,50,Generated,True,MH-MUM,Agra
2024-10-30,Other,5,Pending,False,KA-MYS,Chennai
2026-02-14,Male,6,Pending,False,UP-LKO,Coimbatore
2025-11-05,Female,26,Verified,False,KA-BLR,Coimbatore
2025-11-02,Other,56,Verified,False,KA-BLR,Chennai
2025-07-25,Other,31,Verified,False,KA-MYS,Bengaluru
2025-05-26,Female,40,Verified,False,DL-NDL,Agra
2026-04-19,Other,76,Rejected,False,DL-NDL,Coimbatore
2024-07-14,Female,61,Rejected,False,UP-LKO,Mumbai
2025-09-02,Other,82,Rejected,False,UP-AGR,Lucknow
2024-10-09,Female,54,Verified,False,UP-LKO,Mumbai
2025-11-20,Other,21,Pending,False,MH-PUN,Chennai
2026-02-13,Female,49,Verified,False,TN-CHN,Mumbai
2026-02-01,Female,33,Verified,False,MH-MUM,Lucknow
2025-01-17,Male,23,Rejected,False,KA-BLR,Pune
2025-10-12,Male,77,Rejected,False,UP-LKO,Nashik
2025-09-19,Other,77,Generated,True,KA-MYS,Pune
2024-11-14,Male,5,Pending,False,MH-PUN,Mumbai
2025-06-12,Male,63,Verified,False,TN-CBE,Mumbai
2025-10-28,Male,84,Pending,False,MH-MUM,Lucknow
2025-01-09,Male,42,Verified,False,TN-CHN,Nashik
2024-06-18,Male,16,Rejected,False,TN-CBE,Chennai
2024-07-16,Female,77,Generated,True,MH-PUN,Agra
2025-11-25,Female,32,Pending,False,UP-AGR,Mysuru
2025-07-31,Other,51,Verified,False,UP-AGR,Mumbai
2025-10-31,Male,57,Generated,True,KA-MYS,New Delhi
2025-02-14,Female,18,Rejected,False,TN-CBE,Mysuru
2024-10-07,Male,11,Generated,True,KA-BLR,Agra
2025-04-15,Other,64,Generated,True,KA-BLR,Mysuru
2024-11-10,Male,26,Rejected,False,MH-NSK,Coimbatore
2024-06-23,Female,58,Rejected,False,DL-NDL,Mumbai
2026-01-04,Other,10,Verified,False,MH-PUN,Coimbatore
2026-02-11,Male,92,Verified,False,TN-CHN,Lucknow
2024-09-16,Other,88,Rejected,False,TN-CBE,Mumbai
2026-03-16,Other,8,Rejected,False,UP-LKO,Mumbai
2025-10-18,Female,80,Verified,False,TN-CBE,Coimbatore
2024-12-10,Male,80,Verified,False,TN-CBE,Pune
2025-05-08,Female,52,Rejected,False,TN-CBE,Mumbai
2025-11-19,Other,14,Verified,False,UP-LKO,New Delhi
2025-10-20,Female,89,Verified,False,KA-BLR,Coimbatore
2024-07-02,Female,28,Rejected,False,KA-BLR,Mumbai
2026-01-14,Male,42,Verified,False,MH-MUM,Mysuru
2025-02-16,Other,11,Verified,False,UP-LKO,New Delhi
2026-03-25,Female,86,Rejected,False,TN-CHN,Mumbai
2026-02-24,Other,36,Verified,False,MH-MUM,Mumbai
2024-11-09,Other,45,Pending,False,MH-NSK,Lucknow
2025-05-03,Female,71,Generated,True,MH-MUM,Chennai
2025-04-20,Female,93,Generated,True,MH-MUM,Nashik
2025-05-08,Male,61,Verified,False,MH-PUN,Agra
2024-05-19,Female,70,Verified,False,MH-PUN,New Delhi
2025-04-14,Male,70,Verified,False,KA-MYS,Coimbatore
2024-08-28,Male,89,Verified,False,UP-LKO,Chennai
2026-01-21,Other,83,Verified,False,UP-LKO,Mysuru
2024-12-01,Male,62,Pending,False,TN-CHN,Coimbatore
2026-03-04,Female,73,Verified,False,KA-MYS,Lucknow
2025-12-08,Male,68,Generated,True,KA-MYS,Nashik
2025-09-19,Female,66,Rejected,False,UP-LKO,Pune
2025-09-01,Other,5,Generated,True,MH-PUN,Coimbatore
2024-09-03,Female,18,Generated,True,DL-NDL,Mysuru
2025-05-13,Other,34,Pending,False,MH-NSK,Pune
2025-01-22,Other,90,Rejected,False,KA-MYS,Agra
2024-12-30,Female,21,Verified,False,MH-PUN,Coimbatore
2025-01-21,Male,41,Verified,False,TN-CBE,Chennai
2025-01-20,Other,45,Verified,False,DL-NDL,Pune
2024-12-21,Male,79,Generated,True,TN-CBE,Coimbatore
2025-05-10,Other,13,Generated,True,TN-CHN,Pune
2026-02-09,Other,90,Generated,True,MH-MUM,Lucknow
2024-10-01,Male,73,Verified,False,MH-MUM,Pune
2025-03-14,Other,32,Pending,False,MH-MUM,Agra
2025-10-05,Male,10,Verified,False,UP-AGR,Agra
2024-08-13,Other,66,Verified,False,UP-LKO,Mumbai
2025-11-14,Male,25,Pending,False,UP-LKO,Coimbatore
2025-12-07,Other,8,Generated,True,KA-MYS,Lucknow
2024-04-25,Other,48,Verified,False,UP-LKO,Bengaluru
2026-04-07,Female,18,Verified,False,TN-CBE,Agra
2025-06-19,Female,92,Rejected,False,UP-AGR,Coimbatore
2024-05-17,Male,22,Pending,False,MH-PUN,Coimbatore
2026-04-04,Female,43,Pending,False,DL-NDL,Chennai
2025-05-02,Other,28,Verified,False,MH-PUN,Mysuru
2025-11-15,Female,63,Verified,False,MH-PUN,Pune
2024-07-23,Female,47,Verified,False,KA-MYS,New Delhi
2025-08-08,Male,86,Verified,False,UP-AGR,Mumbai
2024-11-20,Female,9,Verified,False,KA-BLR,Mumbai
2026-01-17,Female,59,Generated,True,DL-NDL,Mumbai
2025-11-29,Other,5,Verified,False,TN-CBE,Pune
2025-02-21,Male,49,Generated,True,DL-NDL,Mumbai
2025-03-17,Male,77,Verified,False,MH-NSK,Bengaluru
2026-04-03,Male,87,Generated,True,MH-NSK,Coimbatore
2025-01-21,Other,19,Verified,False,TN-CHN,Pune
2024-06-14,Male,66,Generated,True,UP-AGR,Mumbai
2025-11-08,Male,32,Verified,False,UP-AGR,Bengaluru
2025-05-16,Female,24,Pending,False,UP-LKO,New Delhi
2025-07-19,Female,85,Verified,False,KA-BLR,Lucknow
2025-02-10,Male,69,Pending,False,UP-AGR,Mysuru
2024-08-26,Male,65,Verified,False,DL-NDL,New Delhi
2025-11-02,Female,6,Rejected,False,MH-PUN,Nashik
2024-12-30,Other,22,Generated,True,MH-MUM,New Delhi
2024-07-03,Male,24,Rejected,False,TN-CBE,New Delhi
2025-10-21,Female,13,Verified,False,TN-CBE,Mumbai
2024-06-03,Other,18,Verified,False,TN-CHN,Pune
2024-05-03,Female,85,Pending,False,MH-NSK,Coimbatore
2025-01-04,Male,47,Generated,True,UP-AGR,Lucknow
2024-10-30,Female,11,Verified,False,MH-MUM,Agra
2025-01-28,Female,24,Pending,False,DL-NDL,Pune
2025-05-29,Male,20,Verified,False,TN-CHN,Pune
2026-03-07,Female,13,Generated,True,KA-BLR,Chennai
2026-01-26,Male,57,Verified,False,UP-AGR,New Delhi
2025-11-02,Male,70,Verified,False,TN-CBE,Agra
2025-09-20,Female,23,Generated,True,DL-NDL,Nashik
2024-12-06,Male,24,Rejected,False,KA-BLR,New Delhi
2024-04-22,Male,46,Verified,False,KA-MYS,Mysuru
2025-09-28,Other,28,Rejected,False,UP-AGR,Bengaluru
2025-12-16,Female,29,Rejected,False,MH-NSK,Nashik
2025-03-04,Female,61,Rejected,False,UP-AGR,Agra
2025-03-14,Male,66,Verified,False,UP-LKO,Pune
2025-04-09,Female,92,Verified,False,MH-PUN,Coimbatore
2025-10-05,Other,24,Verified,False,KA-BLR,Chennai
2025-01-06,Other,82,Generated,True,TN-CBE,Nashik
2026-02-07,Other,9,Rejected,False,TN-CBE,New Delhi
2025-09-29,Other,63,Verified,False,MH-PUN,New Delhi
2024-11-02,Other,38,Verified,False,KA-BLR,Mumbai
2024-12-02,Female,29,Generated,True,TN-CHN,Coimbatore
2026-03-16,Male,73,Rejected,False,KA-MYS,Agra
2025-02-12,Female,56,Verified,False,TN-CHN,Pune
2025-11-18,Other,40,Generated,True,MH-NSK,Mumbai
2025-04-01,Female,57,Generated,True,MH-MUM,Mumbai
2025-08-04,Male,54,Verified,False,MH-NSK,Mumbai
2025-12-21,Female,51,Verified,False,TN-CBE,Nashik
2025-05-29,Other,31,Generated,True,KA-MYS,Bengaluru
2024-09-03,Male,75,Generated,True,DL-NDL,Lucknow
2025-06-18,Other,8,Generated,True,UP-AGR,Nashik
2024-05-05,Male,22,Rejected,False,MH-PUN,Bengaluru
2025-12-21,Male,46,Generated,True,KA-MYS,Mumbai
2025-04-15,Male,43,Verified,False,TN-CBE,Bengaluru
2024-10-01,Other,27,Verified,False,TN-CHN,Mumbai
2024-08-04,Male,37,Generated,True,UP-LKO,Nashik
2025-07-22,Male,77,Pending,False,MH-MUM,Agra
2024-12-25,Male,83,Verified,False,MH-MUM,Mumbai
2025-07-05,Other,9,Verified,False,MH-MUM,New Delhi
2024-04-25,Male,83,Generated,True,KA-BLR,Mumbai
2024-08-10,Female,17,Verified,False,TN-CBE,Agra
2025-05-26,Male,54,Verified,False,MH-PUN,Coimbatore
2024-05-08,Female,60,Generated,True,MH-MUM,Bengaluru
2024-09-03,Female,61,Generated,True,UP-AGR,Pune
2025-05-09,Male,82,Rejected,False,UP-LKO,Pune
2025-11-05,Other,47,Generated,True,TN-CHN,Coimbatore
2024-08-05,Male,75,Verified,False,MH-NSK,Coimbatore
2026-01-04,Other,46,Generated,True,KA-BLR,Coimbatore
2026-04-09,Male,8,Rejected,False,MH-NSK,Coimbatore
2024-12-20,Male,73,Rejected,False,KA-BLR,Bengaluru
2025-01-31,Other,32,Rejected,False,TN-CBE,Pune
2024-12-23,Other,19,Verified,False,KA-MYS,Bengaluru
2025-12-31,Other,36,Verified,False,UP-LKO,Mysuru
2024-08-19,Male,20,Generated,True,MH-MUM,Bengaluru
2024-10-17,Other,90,Generated,True,MH-NSK,New Delhi
2024-12-13,Female,16,Verified,False,UP-LKO,Bengaluru
2026-01-22,Female,85,Verified,False,UP-LKO,Nashik
2025-01-22,Other,91,Generated,True,TN-CHN,Agra
2025-04-30,Other,86,Rejected,False,UP-AGR,New Delhi
2024-06-10,Other,13,Generated,True,KA-MYS,Lucknow
2024-12-30,Other,78,Rejected,False,MH-NSK,Agra
2025-03-13,Other,41,Rejected,False,MH-PUN,Nashik
2025-09-14,Female,81,Verified,False,TN-CBE,Nashik
2025-02-13,Female,33,Verified,False,UP-AGR,Mumbai
2025-08-25,Female,39,Verified,False,DL-NDL,Coimbatore
2024-07-14,Other,9,Verified,False,TN-CBE,Lucknow
2026-02-06,Female,52,Generated,True,MH-NSK,Lucknow
2024-09-04,Other,86,Rejected,False,MH-MUM,Bengaluru
2025-12-25,Other,88,Verified,False,MH-PUN,Lucknow
2024-12-21,Other,63,Rejected,False,UP-LKO,Mysuru
2025-02-02,Female,71,Verified,False,KA-BLR,Nashik
2026-04-15,Male,19,Verified,False,UP-AGR,Pune
2025-08-10,Other,58,Pending,False,DL-NDL,Bengaluru
2024-07-24,Male,85,Rejected,False,MH-PUN,Lucknow
2025-11-10,Other,81,Verified,False,TN-CHN,New Delhi
2025-01-05,Male,18,Rejected,False,MH-MUM,Agra
2026-02-02,Male,79,Verified,False,DL-NDL,Nashik
2025-05-21,Female,12,Generated,True,KA-MYS,Bengaluru
2025-12-07,Male,16,Rejected,False,TN-CBE,Bengaluru
2024-12-29,Male,38,Verified,False,TN-CHN,New Delhi
2025-09-16,Female,95,Rejected,False,UP-LKO,Coimbatore
2025-01-06,Male,32,Generated,True,MH-MUM,New Delhi
2024-11-18,Female,89,Rejected,False,MH-MUM,Bengaluru
2025-05-29,Other,84,Generated,True,MH-PUN,Nashik
2025-03-24,Male,70,Rejected,False,UP-AGR,Mysuru
2026-01-13,Other,9,Verified,False,DL-NDL,Mumbai
2024-04-23,Female,93,Pending,False,KA-BLR,Agra
2025-12-04,Other,59,Pending,False,DL-NDL,Pune
2026-02-19,Other,47,Verified,False,DL-NDL,Chennai
2025-08-02,Male,32,Verified,False,UP-LKO,New Delhi
2026-02-12,Other,11,Generated,True,KA-MYS,Bengaluru
